Title,Date,Views,Likes,Comments,Video_ID,Category,Extracted: ,LTV,CTL,Diff
she wants to go on a date 🌹 with MC 🥰 #motivation #manga #trending,2024-04-19T14:15:01Z,5400,304,4,HSL2fwj9Pdk,Entertainment,,5.62962963,1.315789474,425
"Knock-knock, What a car is at the door? Best Stories for kids",2024-04-17T17:18:02Z,75231142,215382,N/A,Fd56fk3bMAw,Entertainment,,0.2862936734,#VALUE!,427
I was a janitor and lived rent-free in the janitors closet. #shorts,2024-04-16T04:30:10Z,8,1,0,OhZDMHXQb4c,Entertainment,,12.5,0,428
Aぇ! group「《A》BEGINNING」Official Music Video - Streaming Ver. -,2024-04-15T11:30:06Z,12389778,112789,39540,aIXcSB9fSyo,Entertainment,,0.9103391522,35.05661013,429
PoolSide ChitChat & Floating Swim in a Foggy Evening,2024-04-12T19:43:05Z,28,1,0,ogL1rjnAVfE,Entertainment,,3.571428571,0,432
Careless Whisper - George Michael & A Whisper to Hearts,2024-04-12T19:12:59Z,1104,95,4,SAkfqjT7B3U,Entertainment,,8.605072464,4.210526316,432
I Turned a blind eye to my Friend sleeping with a minor. #shorts,2024-04-12T11:00:17Z,3,0,0,LfDVd1dKKzQ,Entertainment,,0,#DIV/0!,432
"A nossa equipe nas ruas realizando trabalhos preventivos, para evitar transtornos das fortes chuvas",2024-04-11T11:54:52Z,54,3,0,6W1Nx4T5kNM,Entertainment,,5.555555556,0,433
"Can Bebek, Aquapark'a Gidiyoruz 🌊 Eğlenceli ve Öğretici Çocuk Şarkıları | Little Angel Türkçe",2024-04-07T12:00:51Z,1651112,3291,0,yRkLWCBM0pY,Entertainment,,0.1993202157,0,437
no sé olvida a quien se ama #frasesdeamor💕 #redactar #locutor #temas #frases #entretenimiento #tende,2024-04-05T00:01:11Z,130,5,0,8wzEg-ZG7xo,Entertainment,,3.846153846,0,439
When You Look Like Julia Roberts  A Nickelodeon Star's Family Ties #CelebrityLookalike,2024-04-04T16:00:41Z,6698070,57924,573,nWVpobWA2Hg,Entertainment,,0.8647864236,0.9892272633,440
Adley & Navey DESiGN A SiMS HOUSE 🏡 Ultimate Baby Toy Room & Duck Pool! Adleys first build in sims,2024-04-03T15:00:27Z,1801704,4055,673,UZtFWvKOwN0,Entertainment,,0.2250647165,16.59679408,441
RAiNBOW GHOST EASTER EGGS!! Family Fun A for Adley CRAFT! How to Make Decorated Eggs Tutorial 🥚🐰,2024-03-29T23:09:53Z,2094239,15513,216,oFwJt_BX60c,Entertainment,,0.7407464,1.392380584,446
AURONPLAY Le HACE La PEOR BROMA a CAROLA 🤣 | SPAINRP,2024-03-29T22:50:48Z,124256,3285,54,uN7YO9dxKZ8,Entertainment,,2.643735514,1.643835616,446
A Magia Árabe é os Mistérios do Deserto. Com Vívian Ajala & José Alves Nahash,2024-03-29T14:15:30Z,257,37,2,UIebOXraGnU,Entertainment,,14.39688716,5.405405405,446
"A for Adley ROBLOX OBBY!!  Playing our new game Adley's YouTube Cartoon Obby, by Spacestation Apps",2024-03-27T15:00:31Z,5983835,11790,2627,NYiXJUpFGLE,Entertainment,,0.1970308339,22.28159457,448
"Tara sir, giving thanks to Jivan for giving him a platform to expose and share his  idea.",2024-03-27T14:33:15Z,5,1,0,FyOY9qPHTH4,Entertainment,,20,0,448
"Mark, wtf is wrong with you ?! 😒 talking to a young Girl that way ... Mistah T , Terry",2024-03-26T13:32:58Z,381,30,11,DvY6ec2G8Qk,Entertainment,,7.874015748,36.66666667,449
"Amtrak Action: A Cold day on the corridor at Kingston, RI. + SAAHCS",2024-03-24T22:30:06Z,384,14,12,HanRM7IcC2k,Entertainment,,3.645833333,85.71428571,451
উদ্ভট প্রমিজে ভরপুর - এ এক অদ্ভুত পৃথিবী | A World of Fancy False Promises,2024-03-24T20:52:00Z,463,10,0,n-tFs93f7o8,Entertainment,,2.159827214,0,451
"Best Pancake Art Wins $1,000",2024-03-23T16:33:10Z,2853423,33263,2537,RlKHojmgqco,Entertainment,,1.165722713,7.627093167,452
¿Qué Hacemos con Bebefinn en Semana Santa? | A Cantar y Bailar | Bebefinn Canciones Infantiles,2024-03-23T16:00:28Z,76066636,154048,0,KBxVoZQ55Bo,Entertainment,,0.2025171719,0,452
ADLEY does a BACKFLiP!! Adley learns flips in her gymnastic training class! #aforadley #adleymcbride,2024-03-22T20:53:00Z,6679422,101846,1460,OO-8ABcWPnc,Entertainment,,1.524772652,1.433536909,453
animação aleatória #poppyplaytimechapter3 quem ajudou a fazer animação @AstroGG9,2024-03-21T03:28:36Z,506,22,0,5f2K9OVw05A,Entertainment,,4.347826087,0,454
10000 BC Movie Explained In Hindi/Urdu | A Movie Explainer,2024-03-19T08:30:07Z,106,7,3,UeYSjs0bSzw,Entertainment,,6.603773585,42.85714286,456
Where Do I Begin to tell the Story of Lovely People of Bangladesh,2024-03-18T16:34:05Z,254,3,0,F3gbzu-pg4c,Entertainment,,1.181102362,0,457
Boy & Girl SWAP LIVES | Alan's Universe,2024-03-18T12:00:06Z,34781271,215742,7203,Fe5O1w5kCmM,Entertainment,,0.6202821053,3.338710126,457
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
🔴AO VIVO | Divirta-se escovando os dentes com o gato Misifu! Episódios completos da bruxinha Tatty,2024-05-15T16:42:48Z,3378887,15942,0,YNCgVAsAx3U,FilmAnimation,,0.4718121677,0,399
Saved me a few minutes,2024-05-15T02:22:45Z,13,0,N/A,bekb3f8ozsU,FilmAnimation,,0,#VALUE!,399
Geometry Dash 2.2: Lobotomy Part 4 (Season 3) but it’s a short | PCA,2024-05-12T04:10:08Z,4429,150,10,xY7xpmBHme0,FilmAnimation,,3.386769022,6.666666667,402
DONT TURN ME INTO A MARKETABLE PLUSHIE,2024-05-07T10:57:17Z,27,1,0,2vKGxF_cOEU,FilmAnimation,,3.703703704,0,407
"Wheels on the Bus, Old Mac Donald, ABC song ,Baby Bath Song, Nursery Rhymes & Kids Songs",2024-05-06T14:57:59Z,10886304,30853,0,4lfr11pQrvY,FilmAnimation,,0.2834111559,0,408
A NEW GTAG FANGAME (Baboon Chaos),2024-05-05T10:10:44Z,74,2,1,MC3aC-sYQc4,FilmAnimation,,2.702702703,50,409
RimJhim Gire Sawan-a tribute #amitabh #moushumi #shortsfeed #shorts #romance,2024-05-04T16:08:33Z,812,10,0,yy_S9Ctrtho,FilmAnimation,,1.231527094,0,410
Geometry Dash 2.2: Lobotomy Part 3 (Season 3) but it’s a short | PCA,2024-05-04T00:52:50Z,57960,1452,30,v9zv9SEXxoU,FilmAnimation,,2.505175983,2.066115702,410
Masha y el Oso 2024 📞🥰 ¡Llama a mamá! 🐰🍼 1 hora 👶 Dibujos animados 🎬 Masha and the Bear,2024-05-03T13:00:37Z,17258022,31140,0,ZF37D9BrRec,FilmAnimation,,0.1804378277,0,411
TROLLING AS A NEW PLAYER IN GTAG!,2024-04-28T09:00:41Z,19,1,0,x0CkbeAMzu4,FilmAnimation,,5.263157895,0,416
MET A MODERATOR IN FLUSHY TAG,2024-04-26T15:51:03Z,28,0,1,jGf5lZSh_Rw,FilmAnimation,,0,#DIV/0!,418
A família do Wolfoo se prepara para a escola! | Vídeo para crianças | @wolfooemportuguesoficial,2024-04-24T19:00:30Z,1559802,7294,0,dsXbhJP4rcI,FilmAnimation,,0.4676234548,0,420
Geometry Dash 2.2: Lobotomy Part 2 (Season 3) but it’s a short | PCA,2024-04-23T12:46:06Z,12118,304,8,GF5Us3BeRBk,FilmAnimation,,2.508664796,2.631578947,421
TOP DEZ SERIES PARA MARATONAR HOJE #SHORTS #SÉRIES,2024-04-21T17:46:38Z,563,38,3,V0mJYX0cNmA,FilmAnimation,,6.74955595,7.894736842,423
Geometry Dash 2.2: Lobotomy Part 1 (Season 3) but it’s a short | PCA,2024-04-20T19:13:33Z,6581,266,10,_f986Gx-e9Y,FilmAnimation,,4.041938915,3.759398496,424
The Benefits Of Running A Family Business with Kathy Kasten,2024-04-18T14:00:01Z,1,1,0,0YD89ZInvTE,FilmAnimation,,100,0,426
Shaun the Sheep 🐑 Apple Pie? - Cartoons for Kids 🐑 Full Episodes Compilation [1 hour],2024-04-15T08:00:11Z,8916448,24141,0,EOFVnbYKMlI,FilmAnimation,,0.2707468265,0,429
Geometry Dash 2.2: Lobotomy Part 5 (Season 2) but it’s a short | PCA,2024-04-13T21:20:39Z,8582,265,11,Vs47_ihn544,FilmAnimation,,3.087858308,4.150943396,431
"A mor kulfi rani chocobaar, MS Melody Band Ampani Kld, 8328894440",2024-04-13T00:30:11Z,260,10,2,EiCQXb84hko,FilmAnimation,,3.846153846,20,431
Aprende a ir al baño Familia Miliki Parte 3 #Shorts #YouTubeKids #KidsSongs #CancionesInfantiles,2024-04-07T16:00:47Z,67122713,923511,0,yMT52y45lxA,FilmAnimation,,1.375854698,0,437
I'm in a field of dandelions,2024-04-07T08:31:51Z,3686,229,30,waqdTMLqYEg,FilmAnimation,,6.21269669,13.10043668,437
The COOLEST Enchantment To MINECRAFT,2024-03-28T00:45:12Z,764,21,3,qM_14EsFRw4,FilmAnimation,,2.748691099,14.28571429,447
BABY ADLEY DAREDEViL!! Jumping off a MONSTER TRUCK! Cartoon Baby Transformation Tricks with Dad,2024-03-26T23:06:03Z,16624386,67559,439,QaOxrTlmyLw,FilmAnimation,,0.4063849336,0.6498023949,449
360° GIANT CatNap in the City VR Poppy Playtime 3  - Funny animation,2024-03-24T15:30:18Z,2728382,4107,80,mbofzFAxLqk,FilmAnimation,,0.1505287749,1.94789384,451
After these drama you never be the same person again 🫰 #kdrama #kdramashorts #shorts #koreandrama,2024-03-24T14:00:00Z,5479,205,3,-cn65Vf9sS8,FilmAnimation,,3.741558679,1.463414634,451
Take a screenshot and watch the kdrama 🤩✨ #kdrama #kdramashorts #kdramas #koreandrama #kdramalovers,2024-03-21T14:00:11Z,1685,58,2,GDH80chydM4,FilmAnimation,,3.442136499,3.448275862,454
Geometry Dash 2.2: Lobotomy Part 4 (Season 2) but it’s a short | PCA,2024-03-14T13:49:46Z,11453,398,13,PHbYx-rb5Mo,FilmAnimation,,3.475072034,3.266331658,461
Geometry Dash 2.2: Lobotomy Part 3 (Season 2) but it’s a short | PCA,2024-03-10T20:30:27Z,10215,369,10,GJzhgR8wIgA,FilmAnimation,,3.612334802,2.7100271,465
Geometry Dash 2.2: Lobotomy Part 2 (Season 2) but it’s a short | PCA,2024-03-10T04:51:49Z,107756,2666,41,02RFJGF0ir0,FilmAnimation,,2.47410817,1.537884471,465
Geometry Dash 2.2: Lobotomy Part 1 (Season 2) but it’s a short | PCA,2024-03-10T04:51:04Z,14117,407,6,F7jD-zr5ob8,FilmAnimation,,2.883048806,1.474201474,465
Geometry Dash 2.2: Lobotomy Part 2 (Season 1 & Reanimated) but it’s a short | PCA,2024-03-10T04:42:35Z,19244,543,13,x3xPXCdFspo,FilmAnimation,,2.821658699,2.394106814,465
Geometry Dash 2.2: Lobotomy Part 1 (Season 1 & Reanimated) but it’s a short | PCA,2024-03-09T21:44:10Z,1621784,47393,913,6Z2_z_Sdmd8,FilmAnimation,,2.922275716,1.926444834,466
오로성 새턴이 해적왕 로저 이상으로 불리는 이유 TOP4,2024-03-06T08:00:06Z,665051,9394,363,9hpr0SoMUE0,FilmAnimation,,1.41252325,3.864168618,469
Piccolo is a savage for this one,2024-02-28T23:00:15Z,92567,6123,64,RadRE5utA_g,FilmAnimation,,6.614668294,1.045239262,476
OLOR A B0$T4🤢💩 SKIBIDI TOILET 70 PARTE 3,2024-02-27T07:17:02Z,987,64,2,AZ6KSzO0Njk,FilmAnimation,,6.484295846,3.125,477
A Day in My Life: Blaire’s 1st Birthday,2024-02-25T05:28:17Z,15,0,0,KptZNpzhuLY,FilmAnimation,,0,#DIV/0!,479
Los Cuentos de Peppa la Cerdita | ¡Todos a caer! | NUEVOS Episodios de Peppa Pig,2024-02-23T14:00:29Z,2991669,5664,N/A,OvpwqEtFtSc,FilmAnimation,,0.1893257576,#VALUE!,481
dj cook make a video about theese youtubers,2024-02-23T06:42:08Z,33,2,0,JgdN1wGig_o,FilmAnimation,,6.060606061,0,481
Guess The Block! (the bset vide o iahe ever made),2024-02-23T01:33:29Z,100,3,1,YqJY9DcLHVw,FilmAnimation,,3,33.33333333,481
"A Família Dele foi Morta na Frente de seus Olhos, mas ELE irá se Vingar de TODOS!! - [Recap]",2024-02-19T22:30:04Z,3613,310,13,fez_1Upsunw,FilmAnimation,,8.580127318,4.193548387,485
CARTOON ADLEY & LiKE NASTYA dance party at ViDSUMMiT!! #aforadley,2024-02-14T20:26:51Z,57553756,610688,4447,9bzxFAS3eTM,FilmAnimation,,1.061074103,0.7281950849,490
WAR OF SPRITES 3,2024-02-03T00:15:09Z,135156,3207,284,pDCEmMlV_08,FilmAnimation,,2.372813638,8.855628313,501
Cdramas with a jealous possessive male lead 🤩 #cdrama #chinesedrama #cdramacouples #shorts,2024-02-02T14:00:41Z,401,15,0,sljKr23lNlg,FilmAnimation,,3.740648379,0,502
Hypnotic Mountain THUNDERSTORM Creates a Dynamic blend of sounds for Sleep and Meditation,2024-01-27T04:27:13Z,231371,1489,0,XELvzfI3WOE,FilmAnimation,,0.643555156,0,508
Meg entrega a su bebe #familyguy #brian #humor,2024-01-12T01:00:02Z,48580,6054,5,4NkiJy5OUb0,FilmAnimation,,12.46191848,0.08259002313,523
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
Playing as a HERO FAMILY on ONE CITY BLOCK!,2024-05-15T19:15:01Z,2937756,41507,2055,mSAlJNusKLA,Gaming,,1.412881124,4.950972125,399
💥¿TE A PASADO A TI LO MISMO EN HAWKINS?DEAD BY DAYLIGHT💥#shorts #dbd #hawkins,2024-05-14T10:15:18Z,413,13,0,-1iZ9jT5_-E,Gaming,,3.147699758,0,400
Becoming a DRAGON GODDESS in Minecraft!,2024-05-13T19:15:00Z,3738976,55597,2786,2pDQ_ZxPR_A,Gaming,,1.486957926,5.011061748,401
I m #a  😢😭😢💔💔💔💔💔💔💔❤️‍🩹,2024-05-13T14:28:16Z,14,0,0,R6MW0erFpso,Gaming,,0,#DIV/0!,401
The best community in a game! #greyzonewarfare #gaming #milsim #gameplay #shorts,2024-05-13T14:22:02Z,466,8,0,0Ibgwqen8P8,Gaming,,1.716738197,0,401
i built a rich city in the game | India Baik Driving 3D ||,2024-05-13T11:30:22Z,163,1,0,YYjYjwPZ30U,Gaming,,0.6134969325,0,401
Aphmau and Aaron Stranded on an ISLAND!,2024-05-11T19:15:01Z,3575447,45229,3192,emzb4nIfStM,Gaming,,1.264988685,7.057418913,403
360° The Classrooms... IT'S out on the street!😦,2024-05-11T13:00:44Z,1175614,3413,41,GPqD_i4bZzs,Gaming,,0.2903163794,1.201289188,403
A Plague Tale: Requiem Part 4 |No Commentary|,2024-05-10T23:15:00Z,4,0,0,GFqGOH8vQ0I,Gaming,,0,#DIV/0!,404
Having a SCARY FAMILY in Minecraft!,2024-05-10T19:15:00Z,4430326,53011,3883,7Zr2J6754ww,Gaming,,1.196548516,7.324894833,404
A Plague Tale: Requiem Part 3 |No Commentary|,2024-05-08T23:15:00Z,1,0,0,1JC7wvtVsIc,Gaming,,0,#DIV/0!,406
How to Make a Custom Scoreboard in Minecraft!,2024-05-08T17:19:51Z,63495,1271,286,ALb1uqgOyBk,Gaming,,2.00173242,22.50196696,406
Playing as a DINOSAUR FAMILY on ONE BLOCK!,2024-05-07T19:24:38Z,2880140,39875,2237,r1ZpIUUGd3c,Gaming,,1.38448131,5.610031348,407
A bunch of W.I.Ps,2024-05-07T11:41:00Z,42,0,2,l3tKRVLkvpA,Gaming,,0,#DIV/0!,407
Fortnite Ranking System Is a Joke,2024-05-07T03:46:21Z,758,43,27,SfPLRGGXR9U,Gaming,,5.672823219,62.79069767,407
Eis que seu AMIGO te fala que vai VOLTAR com a EX - GRANNY SIMULATOR #memes #ex #granny,2024-05-07T03:15:02Z,426,10,0,lqYlN9lgb5s,Gaming,,2.34741784,0,407
HOW I BECAME A MILLIONAIRE!!,2024-04-29T11:00:20Z,16174129,44164,1154,G4opf4amUZ4,Gaming,,0.2730533434,2.612987954,415
I Started a Hardcore Minecraft World..,2024-04-27T14:00:08Z,1414,60,48,BCs1f8Lh_CI,Gaming,,4.243281471,80,417
Having a BARBIE FAMILY in Minecraft!,2024-04-26T20:12:11Z,7220315,64862,4092,4wygVzEgZec,Gaming,,0.8983264581,6.308778638,418
John Mayer - Slow Dancing in a Burning Room (Live in L.A) Solo cover #shorts #johnmayercover,2024-04-24T15:59:02Z,506,23,2,se5zh38hiNs,Gaming,,4.545454545,8.695652174,420
Minecraft Has a Cat Problem!! 🐈,2024-04-19T23:18:57Z,17482,457,25,XgHbFcboSw4,Gaming,,2.614117378,5.470459519,425
I am a comeback bro 😎🥵#trending #ytshorts #viral #shorts,2024-04-15T11:28:17Z,24,5,0,1-RxBfyTIHw,Gaming,,20.83333333,0,429
"A Small Video I Edited For A Friend, Brandon plays Exit 10.",2024-04-14T23:19:32Z,243,2,2,mdMtyhfIvVk,Gaming,,0.8230452675,100,430
How to Put a Smiley Face on Your Shield in Minecraft!,2024-04-14T19:44:01Z,28651,1157,24,IMWXnImAgvI,Gaming,,4.038253464,2.074330164,430
I drove a new car in a rich city😱,2024-04-12T11:35:00Z,144,0,0,yG9efe7W3nw,Gaming,,0,#DIV/0!,432
🫶Love Ya😍🌹 A#shorts #short #prank #trend #viral #phool #gulab #girlreaction #yourubeshorts,2024-04-11T02:47:30Z,618,27,2,0-jor2hakm8,Gaming,,4.368932039,7.407407407,433
Was this a goal? #roblox #touchfootball #football #w #relaxedsong #post #goal #shprts,2024-04-10T12:32:49Z,542,17,8,9_svP5Sead4,Gaming,,3.136531365,47.05882353,434
How to Make a Teleport Item in MInecraft,2024-04-09T17:21:56Z,26123,653,215,XD7xOJzwrdQ,Gaming,,2.499712897,32.92496172,435
💥¡¡ROBAMOS A VICTOR Y NOS LO LLEVAMOS DE PASEO!!DEAD BY DAYLIGHT💥#dbd #shorts,2024-04-08T21:36:14Z,436,15,0,GYJofP3lDcY,Gaming,,3.440366972,0,436
How to Make a Kill / Death Counter in Minecraft,2024-04-07T13:30:16Z,73939,1509,776,NdZra6lCR-g,Gaming,,2.040871529,51.42478463,437
This ain't Teksas - The Sims 4 #shorts,2024-04-06T07:37:58Z,432,20,0,x77GaYQ--fE,Gaming,,4.62962963,0,438
【SCHEDULE ROOM!】check the schedule for the week and hang out~ (not a stream!!),2024-04-06T04:12:33Z,0,2582,0,QW4zMJgYw_E,Gaming,,#DIV/0!,0,438
how to build a house in Minecraft survival 😱,2024-04-05T02:17:58Z,91,3,0,v9Sfj9N9KG8,Gaming,,3.296703297,0,439
🦝Ultra Magnus is an awesome character but he’s also a repaint of Optimus Prime-(#shorts)🦝,2024-04-04T11:33:12Z,19063,610,38,WJbPZK5n1lY,Gaming,,3.199916068,6.229508197,440
I got a statue when I finished the game 😱  || part 6,2024-04-04T11:30:11Z,68,0,0,LksQDPTplgU,Gaming,,0,#DIV/0!,440
"COREYISCHOSEN - ""DAVID!"" (Slowed + Reverb) - (Christian Remix) Lil Yachty & A$AP Ferg ~ Terminator",2024-04-01T23:37:05Z,8,2,0,7VNIwoh_uWg,Gaming,,25,0,443
"COREYISCHOSEN - ""EVIL!"" (Slowed + Reverb) (Christian Remix) XXXTENTACION ~ A GHETTO CHRISTMAS CAROL",2024-04-01T23:36:10Z,25,2,0,R-kUMwxiBy0,Gaming,,8,0,443
Minecraft BUT Everything is a Potato!! 🥔,2024-04-01T20:31:33Z,12393,404,13,Di5r9C_nA0w,Gaming,,3.259904785,3.217821782,443
"COREYISCHOSEN - ""H.E.A.V.E.N."" (Sped Up + Reverb) - (Christian Remix) A$AP Mob ~ RAF",2024-04-01T02:08:22Z,8,3,1,QVAV-f1AQUk,Gaming,,37.5,33.33333333,443
Having a SUPERVILLAIN FAMILY in Minecraft!,2024-03-31T19:15:01Z,3740158,49022,3526,X5Bj5gkNKKM,Gaming,,1.310693292,7.192688997,444
me at a park,2024-03-29T00:15:36Z,7667,217,4,p2jWVMEvp9M,Gaming,,2.830311726,1.843317972,446
I Trolled My Brother with a TINY Dirt House,2024-03-28T12:25:33Z,4602713,36624,538,Q5Ie6LSxZ64,Gaming,,0.7957046203,1.468982088,447
"COREYISCHOSEN - ""H.E.A.V.E.N."" - (Christian Remix) A$AP Mob ~ ""RAF"" Slowed Down",2024-03-26T20:58:32Z,8,2,0,M-LmXqKFi60,Gaming,,25,0,449
"COREYISCHOSEN - ""W.A.I.T."" - (Christian Remix) Lil Yachty & A$AP Ferg ~ Terminator",2024-03-26T20:55:33Z,12,2,0,KXSt3h-neJk,Gaming,,16.66666667,0,449
"COREYISCHOSEN - ""DAVID!"" - (Christian Remix) Lil Yachty & A$AP Ferg ~ ""Terminator"" Sped Up",2024-03-26T20:51:51Z,10,1,0,AGD1hhMU1pE,Gaming,,10,0,449
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
My Handmade Wooden Castle – A Labor of Love,2024-05-12T10:13:28Z,1709,114,25,K0ElGg2wP74,HowtoStyle,,6.670567583,21.92982456,402
When Is It Time To Hire A Money Manager? with Darryl Lyons #podcast clip,2024-05-05T14:00:24Z,3,0,0,XrO3Pb4DtJ8,HowtoStyle,,0,#DIV/0!,409
[4K] Ai lookbook 💖 WHAT A SURPRISE 🔥 | This video has poor sound please mute the volume 🔇,2024-05-04T13:21:08Z,596,45,1,bWJFyC_74yo,HowtoStyle,,7.55033557,2.222222222,410
Need a Rupees Counter with Fake Note Detection? We Got You Covered! #shorts ✨#rupeescountingmachine,2024-04-30T09:30:16Z,12191,91,0,fTpnV_G4iVE,HowtoStyle,,0.7464523009,0,414
Need a Note Counter with Fake Note Detection? We Got You Covered! #shorts ✨#notecountingmachine,2024-04-29T07:30:03Z,12005,87,0,BY0qTmEuNf8,HowtoStyle,,0.7246980425,0,415
How To Make A 3d Scene More Realistic In After Effects | After Effects Tutorial,2024-04-27T09:27:01Z,1007,60,6,iFXGbGbiVTg,HowtoStyle,,5.958291956,10,417
Need a Money Counter with Fake Note Detection? We Got You Covered! #shorts ✨#moneycountingmachine,2024-04-27T07:30:10Z,11060,113,0,lxmp_eS5qSw,HowtoStyle,,1.021699819,0,417
The Secret To  A Healthy Family Business: Building A Legacy with Kathy Kasten,2024-04-22T14:00:07Z,9,0,0,9jEfJZPGr_I,HowtoStyle,,0,#DIV/0!,422
Need a Mix Cash Counting Machine in Vijayawada? We Got You Covered! #shorts 💰 #cashcountingmachine,2024-04-22T03:30:07Z,8206,94,0,MWJdhsSyou8,HowtoStyle,,1.14550329,0,422
Need a Mix Cash Counting Machine in Salem? We Got You Covered! #shorts ✨ #cashcountingmachine #Salem,2024-04-20T03:30:20Z,12156,125,2,ieTyrY3pfzY,HowtoStyle,,1.028298782,1.6,424
Need a Note Counting Machine in Aurangabad? We Got You Covered! #shorts 💸#notecountingmachine #viral,2024-04-19T12:30:39Z,9531,110,0,tu2V3PehRCo,HowtoStyle,,1.154128633,0,425
Need a Mix Notes Counting Machine in Kota? We Got You Covered! #shorts ✨ #mixnotecountingmachine,2024-04-19T03:30:06Z,13691,131,0,Fs4RGI-dVsw,HowtoStyle,,0.956832956,0,425
Need a Note Counting Machine in Rajkot? We Got You Covered! #shorts ✨ #notecountingmachine #viral,2024-04-18T12:30:11Z,638,9,0,LxuXYrnU2hw,HowtoStyle,,1.410658307,0,426
Need a Mix Notes Counting Machine in Jalandhar? We Got You Covered! #shorts ✨ #cashcountingmachine,2024-04-18T03:30:29Z,1609,13,0,v48gmTI8xyk,HowtoStyle,,0.8079552517,0,426
Need a Note Counting Machine in Gwalior? We Got You Covered! #shorts ✨ #notecountingmachine #viral,2024-04-17T12:30:15Z,5288,82,0,HMebysCtgMw,HowtoStyle,,1.550680787,0,427
Need a Mix Notes Counting Machine in Saharanpur? We Got You Covered! #shorts #mixnotecountingmachine,2024-04-17T03:30:11Z,9691,91,0,I37-PJPzjPA,HowtoStyle,,0.9390155815,0,427
Need a Note Counting Machine in Raipur? We Got You Covered! #shorts ✨ #notecountingmachine #viral,2024-04-16T12:30:01Z,13018,130,0,3kXWQFXVx48,HowtoStyle,,0.9986172991,0,428
How Could i not Have Thought of This before! A cool idea from a plastic container,2024-04-16T11:56:12Z,14481,126,5,m5IZysInTXk,HowtoStyle,,0.8701056557,3.968253968,428
Need a Note Counting Machine in Gorakhpur? We Got You Covered! #shorts ✨ #notecountingmachine,2024-04-15T12:30:41Z,11643,144,0,wHqRxiMYIAY,HowtoStyle,,1.236794641,0,429
Need a Mix Cash Counting Machine in Tiruchirappalli? We Got You Covered! #shorts ✨ #cashcounting,2024-04-15T03:30:25Z,5078,50,0,ZlTpTs9-E3I,HowtoStyle,,0.9846396219,0,429
Need a Mix Notes Counting Machine in Bhubaneswar? We Got You Covered! #shorts ✨ #mixcountingmachine,2024-04-14T03:30:31Z,11234,133,2,zsJ9gg0q0as,HowtoStyle,,1.183906,1.503759398,430
Need a Note Counting Machine in Bareilly? We Got You Covered! #shorts 💸#notecountingmachine,2024-04-13T12:30:38Z,19058,179,0,rGK75B33eAo,HowtoStyle,,0.9392381152,0,431
How To Build A Legacy Family Business with Kathy Kasten,2024-04-13T10:38:37Z,19,2,0,6QUmApIBVhU,HowtoStyle,,10.52631579,0,431
Need a Mix Notes Counting Machine in Jammu? #shorts ✨ #cashcounting #jammu #trending #viral #India,2024-04-13T02:30:18Z,10921,108,0,MeR8YtupIP0,HowtoStyle,,0.9889204285,0,431
Need a Cash Counting Machine in Solapur? We Got You Covered! #shorts ✨ #cashcountingmachine #solapur,2024-04-12T03:30:02Z,7540,75,0,59bel3Ekvl4,HowtoStyle,,0.9946949602,0,432
Need a Note Counting Machine in Guwahati? We Got You Covered! #shorts ✨ #notecountingmachine,2024-04-12T00:30:19Z,11809,107,0,rIx_OApWOkA,HowtoStyle,,0.9060885765,0,432
Need a Note Counting Machine in Moradabad? We Got You Covered! #shorts ✨ #notecountingmachine,2024-04-11T12:30:28Z,21253,217,0,TL34HYAH_FI,HowtoStyle,,1.021032325,0,433
Need a Mix Value Counting Machine in Mathura? We Got You Covered! #shorts ✨ #cashcountingmachine,2024-04-10T04:30:16Z,6571,102,0,_hN-8SjWQU0,HowtoStyle,,1.552275148,0,434
Need a Mix Cash Counting Machine with Fake Note Detector in Mathura? We Got You Covered! #shorts,2024-04-09T14:30:19Z,7462,84,0,uJclu7JaNEQ,HowtoStyle,,1.125703565,0,435
Need a Mix Currency Counting Machine in Delhi? We Help! #shorts ✨ #mixcurrencycountingmachine,2024-04-08T12:30:25Z,11580,110,0,rSt8TyeEhf0,HowtoStyle,,0.9499136442,0,436
【100均(500円商品)】ダイソーマニアが感激！おもしろおもちゃドラムセットがすごい【DAISO】#shorts,2024-04-07T00:43:50Z,86500,1586,34,Kll4ArfUz_I,HowtoStyle,,1.833526012,2.143757881,437
Need a Paper Ream Cutter? We Got You Covered! #Shorts ✨#PaperReamCutter #PaperCutter #PaperTrimmer,2024-04-05T14:00:45Z,652,17,0,wfAUKX2m-jM,HowtoStyle,,2.607361963,0,439
Need a Paper Shredder Machine Dealers in Delhi? We Got You Covered! #shorts 📇📃 #papershreddermachine,2024-04-04T04:00:20Z,1213,21,1,Yjti8Hz8tGs,HowtoStyle,,1.731244847,4.761904762,440
Need a Cash Counting Machine in Hyderabad? We Got You Covered! #shorts ✨ #cashcountingmachine,2024-03-26T14:30:03Z,217741,2027,1,BzQjDFTJpRo,HowtoStyle,,0.930922518,0.04933399112,449
